SKU,Retail Price ,Wholesale Price,UPC,Quantity,Item Size,Name,URL,Brand,Product Category,Item Type
390137,13.99,10.49,612600110562,15,4 OZ,MANIC PANIC by Manic Panic,https://www.fragrancenet.com/manic-panic-shampoo/manic-panic/hair-care-products/hc/en_US/39433,MANIC PANIC,Haircare,Styling
390171,11.99,9.09,,5,1.6 OZ,MANIC PANIC by Manic Panic,https://www.fragrancenet.com/manic-panic-shampoo/manic-panic/hair-care-products/hc/en_US/39433,MANIC PANIC,Haircare,Styling
390173,11.99,9.09,,8,1.6 OZ,MANIC PANIC by Manic Panic,https://www.fragrancenet.com/manic-panic-shampoo/manic-panic/hair-care-products/hc/en_US/39433,MANIC PANIC,Haircare,Styling
390614,99,3.5,8011003861392,24,0.03 OZ,VERSACE EROS by Gianni Versace,https://www.fragrancenet.com/versace-eros-cologne/gianni-versace/mens-fragrances/mf/en_US/23846,VERSACE EROS,Fragrance,Fragrances
390616,99,43,8011003858835,24,3.4 OZ,MISSONI WAVE by Missoni,https://www.fragrancenet.com/missoni-wave-cologne/missoni/mens-fragrances/mf/en_US/39475,MISSONI WAVE,Fragrance,Fragrances
391616,38,30.79,815305025982,24,8 OZ,LIVING PROOF by Living Proof,https://www.fragrancenet.com/living-proof-shampoo/living-proof/hair-care-products/hc/en_US/21833,LIVING PROOF,Haircare,Styling
392209,115,87.5,8011003879182,24,3.4 OZ,VERSACE DYLAN BLUE by Gianni Versace,https://www.fragrancenet.com/versace-dylan-blue-perfume-gift-sets/gianni-versace/fragrance/gs/en_US/31552,VERSACE DYLAN BLUE,Fragrance,Gift Sets
392409,138,121,3614273261401,24,3.4 OZ,VALENTINO DONNA BORN IN ROMA YELLOW DREAM by Valentino,https://www.fragrancenet.com/valentino-donna-born-in-roma-yellow-dream-perfume/valentino/womens-fragrances/wf/en_US/39619,VALENTINO DONNA BORN IN ROMA YELLOW DREAM,Fragrance,Fragrances
392586,29,14.69,74469519656,1,3.38 OZ,JOICO by Joico,https://www.fragrancenet.com/joico-shampoo/joico/hair-care-products/hc/en_US/02976,JOICO,Haircare,Styling
393088,14,7.75,738678001325,24,8.4 OZ,AMERICAN CREW by American Crew,https://www.fragrancenet.com/american-crew-shampoo/american-crew/hair-care-products/hc/en_US/23612,AMERICAN CREW,Haircare,Conditioner
395994,45,29,3614272936287,18,0.2 OZ,YVES SAINT LAURENT by Yves Saint Laurent,https://www.fragrancenet.com/yves-saint-laurent-Makeup/yves-saint-laurent/Cosmetics/cos/en_US/02538,YVES SAINT LAURENT,Makeup,Lip Color
396330,33,28,887167498105,15,0.12 OZ,ESTEE LAUDER by Estee Lauder,https://www.fragrancenet.com/estee-lauder-Makeup/estee-lauder/Cosmetics/cos/en_US/00894,ESTEE LAUDER,Makeup,Lip Color
396487,49,37.5,607845066118,8,1 OZ,NARS by Nars,https://www.fragrancenet.com/nars-Makeup/nars/Cosmetics/cos/en_US/23220,NARS,Makeup,Foundation & Complexion
396723,24,20.5,773602543878,22,0.02 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Brow & Liner
396923,34,24,3348901500951,3,N/A,CHRISTIAN DIOR by Christian Dior,https://www.fragrancenet.com/christian-dior-Makeup/christian-dior/Cosmetics/cos/en_US/00529,CHRISTIAN DIOR,Makeup,Brow & Liner
397225,38.25,24,3614270620058,22,0.2 OZ,Giorgio Armani by Giorgio Armani,https://www.fragrancenet.com/giorgio-armani-Makeup/giorgio-armani/Cosmetics/cos/en_US/23204,Giorgio Armani,Makeup,Lip Color
397323,48,24.5,3380810402803,4,1 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-Makeup/clarins/Cosmetics/cos/en_US/00556,Clarins,Makeup,Foundation & Complexion
397325,48,33,3380810402834,2,1 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-Makeup/clarins/Cosmetics/cos/en_US/00556,Clarins,Makeup,Foundation & Complexion
397868,195,124.5,3700550224921,8,1.7 OZ,KILIAN ROSES ON ICE by Kilian,https://www.fragrancenet.com/kilian-roses-on-ice-fragrance/kilian/womens-fragrances/wf/en_US/38143,KILIAN ROSES ON ICE,Fragrance,Fragrances
398025,78,29.5,874034010577,21,2.1 OZ,CLEAN AIR by Clean,https://www.fragrancenet.com/clean-air-perfume/clean/womens-fragrances/wf/en_US/24925,CLEAN AIR,Fragrance,Fragrances
399404,99,6.25,3700458601725,17,0.05 OZ,MEMO PARIS GRANADA by Memo Paris,https://www.fragrancenet.com/memo-paris-granada-perfume/memo-paris/womens-fragrances/wf/en_US/31420,MEMO PARIS GRANADA,Fragrance,Fragrances
399497,99,95.5,3614273195065,5,2 OZ,ARMANI CODE by Giorgio Armani,https://www.fragrancenet.com/armani-code-cologne/giorgio-armani/mens-fragrances/mf/en_US/12105,ARMANI CODE,Fragrance,Fragrances
399897,99,85,8437011481108,2,1.7 OZ,CARNER BARCELONA RIMA XI by Carner Barcelona,https://www.fragrancenet.com/carner-barcelona-rima-xi-fragrance/carner-barcelona/womens-fragrances/wf/en_US/30652,CARNER BARCELONA RIMA XI,Fragrance,Fragrances
343717,99,65,8011003837960,24,1 OZ,VERSACE VARIETY by Gianni Versace,https://www.fragrancenet.com/versace-variety-fragrance-gift-sets/gianni-versace/fragrance/gs/en_US/21662,VERSACE VARIETY,Fragrance,Gift Sets
343760,50,30.79,14926196358,1,31.5 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Conditioner
343853,210,135,8033488158835,1,1.7 OZ,XERJOFF WARDASINA by Xerjoff,https://www.fragrancenet.com/xerjoff-wardasina-fragrance/xerjoff/womens-fragrances/wf/en_US/34756,XERJOFF WARDASINA,Fragrance,Fragrances
344503,70,40.5,4260584030169,1,3 OZ,SCOTCH & SODA by Scotch & Soda,https://www.fragrancenet.com/scotch-%26-soda-perfume/scotch-%26-soda/womens-fragrances/wf/en_US/34826,SCOTCH & SODA,Fragrance,Fragrances
344628,20,13.29,3614226751669,24,4.9 OZ,SEBASTIAN by Sebastian,https://www.fragrancenet.com/sebastian-shampoo/sebastian/hair-care-products/hc/en_US/04057,SEBASTIAN,Haircare,Styling
344653,67.5,34.5,3274872357150,7,3.3 OZ,KENZO AQUA by Kenzo,https://www.fragrancenet.com/kenzo-aqua-perfume/kenzo/womens-fragrances/wf/en_US/32198,KENZO AQUA,Fragrance,Fragrances
344682,99,89.5,85715806642,24,3.4 OZ,DUNHILL SIGNATURE COLLECTION INDIAN SANDALWOOD by Alfred Dunhill,https://www.fragrancenet.com/dunhill-signature-collection-indian-sandalwood-cologne/alfred-dunhill/mens-fragrances/mf/en_US/34525,DUNHILL SIGNATURE COLLECTION INDIAN SANDALWOOD,Fragrance,Fragrances
344721,99,20.5,3605540596951,24,2.53 OZ,Biotherm by BIOTHERM,https://www.fragrancenet.com/biotherm-skin-care/anti-aging/biotherm/facial/sc/en_US/11382,Biotherm,Skincare,Day Care
344907,23,17.5,708177137603,24,10.1 OZ,Jurlique by Jurlique,https://www.fragrancenet.com/jurlique-skin-care/anti-aging/jurlique/facial/sc/en_US/05343,Jurlique,Skincare,Cleanser
345096,32.4,29.39,9339341017639,24,3.4 OZ,KEVIN MURPHY by Kevin Murphy,https://www.fragrancenet.com/kevin-murphy-shampoo/kevin-murphy/hair-care-products/hc/en_US/25254,KEVIN MURPHY,Haircare,Styling
345507,550,390.5,8033488154967,6,3.4 OZ,XERJOFF ALEXANDRIA II by Xerjoff,https://www.fragrancenet.com/xerjoff-alexandria-ii-fragrance/xerjoff/womens-fragrances/wf/en_US/34934,XERJOFF ALEXANDRIA II,Fragrance,Fragrances
345589,99,2.25,3607349687465,19,5 OZ,ADIDAS FRESH by Adidas,https://www.fragrancenet.com/adidas-fresh-cologne/adidas/mens-fragrances/mf/en_US/20629,ADIDAS FRESH,Fragrance,Bath & Body
346043,21,21,773602047277,2,0.1 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Lip Color
346100,5,2,3423473032847,24,0.05 OZ,D & G LIGHT BLUE EAU INTENSE by Dolce & Gabbana,https://www.fragrancenet.com/d-%26-g-light-blue-eau-intense-perfume/dolce-%26-gabbana/womens-fragrances/wf/en_US/29901,D & G LIGHT BLUE EAU INTENSE,Fragrance,Fragrances
346300,22,19.5,773602051823,8,0.1 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Lip Color
346661,19,17.49,817023020072,9,2 OZ,VIRTUE by Virtue,https://www.fragrancenet.com/virtue-shampoo/virtue/hair-care-products/hc/en_US/35042,VIRTUE,Haircare,Styling
346818,99,17.25,3516641842321,24,2.5 OZ,FRANCK OLIVIER BELLA IN PARIS by Franck Olivier,https://www.fragrancenet.com/franck-olivier-bella-in-paris-perfume/franck-olivier/womens-fragrances/wf/en_US/35065,FRANCK OLIVIER BELLA IN PARIS,Fragrance,Fragrances
347304,21,21,773602001897,19,0.04 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Eye Color
349001,31,21.5,730852157422,1,0.19 OZ,SHISEIDO by Shiseido,https://www.fragrancenet.com/shiseido-Makeup/shiseido/Cosmetics/cos/en_US/02152,SHISEIDO,Makeup,Foundation & Complexion
349712,99,32.5,6290171002284,24,3.4 OZ,AFNAN RARE TIFFANY by Afnan Perfumes,https://www.fragrancenet.com/afnan-rare-tiffany-perfume/afnan-perfumes/womens-fragrances/wf/en_US/35269,AFNAN RARE TIFFANY,Fragrance,Fragrances
349787,98,29.5,3386460109437,24,3.4 OZ,JIMMY CHOO URBAN HERO by Jimmy Choo,https://www.fragrancenet.com/jimmy-choo-urban-hero-cologne/jimmy-choo/mens-fragrances/mf/en_US/35227,JIMMY CHOO URBAN HERO,Fragrance,Fragrances
349894,16,8.39,7350016332477,4,3.3 OZ,Sachajuan by Sachajuan,https://www.fragrancenet.com/sachajuan-shampoo/sachajuan/hair-care-products/hc/en_US/35280,Sachajuan,Haircare,Conditioner
350005,275,128,8028713810619,10,3.4 OZ,ACQUA DI PARMA LEATHER by Acqua di Parma,https://www.fragrancenet.com/acqua-di-parma-leather-cologne/acqua-di-parma/mens-fragrances/mf/en_US/39201,ACQUA DI PARMA LEATHER,Fragrance,Fragrances
350044,5,2,,24,0.02 OZ,NARCISO RODRIGUEZ NARCISO by Narciso Rodriguez,https://www.fragrancenet.com/narciso-rodriguez-narciso-perfume/narciso-rodriguez/womens-fragrances/wf/en_US/24526,NARCISO RODRIGUEZ NARCISO,Fragrance,Fragrances
350094,99,6,,1,0.15 OZ,PENHALIGON'S BAYOLEA by Penhaligon's,https://www.fragrancenet.com/penhaligon%27s-bayolea-cologne/penhaligon%27s/mens-fragrances/mf/en_US/24717,PENHALIGON'S BAYOLEA,Fragrance,Bath & Body
350119,115,82.5,3605533117217,5,1.69 OZ,LANCOME by Lancome,https://www.fragrancenet.com/lancome-skin-care/anti-aging/lancome/facial/sc/en_US/01440,LANCOME,Skincare,Day Care
350387,85,19,608940577745,9,3.4 OZ,KENNETH COLE INTENSITY by Kenneth Cole,https://www.fragrancenet.com/kenneth-cole-intensity-fragrance/kenneth-cole/womens-fragrances/wf/en_US/34695,KENNETH COLE INTENSITY,Fragrance,Fragrances
350469,69,22,719346243681,24,3.3 OZ,WHITE DIAMONDS EN ROUGE by Elizabeth Taylor,https://www.fragrancenet.com/white-diamonds-en-rouge-perfume/elizabeth-taylor/womens-fragrances/wf/en_US/35335,WHITE DIAMONDS EN ROUGE,Fragrance,Fragrances
351923,46.8,26.59,757088590359,12,0.17 OZ,Malibu Hair Care by Malibu Hair Care,https://www.fragrancenet.com/malibu-hair-care-shampoo/malibu-hair-care/hair-care-products/hc/en_US/23577,Malibu Hair Care,Haircare,Conditioner
352141,99,67.5,,1,2 OZ,HOLLISTER MALAIA CRYSTAL by Hollister,https://www.fragrancenet.com/hollister-malaia-crystal-perfume/hollister/womens-fragrances/wf/en_US/35417,HOLLISTER MALAIA CRYSTAL,Fragrance,Fragrances
352234,115,115,8681008055531,18,1.7 OZ,NISHANE SUEDE ET SAFRAN by Nishane,https://www.fragrancenet.com/nishane-suede-et-safran-fragrance/nishane/womens-fragrances/wf/en_US/35436,NISHANE SUEDE ET SAFRAN,Fragrance,Fragrances
352302,99,52,3760269849181,2,3.4 OZ,LOLITA LEMPICKA GREEN LOVER by Lolita Lempicka,https://www.fragrancenet.com/lolita-lempicka-green-lover-cologne-gift-sets/lolita-lempicka/fragrance/gs/en_US/35313,LOLITA LEMPICKA GREEN LOVER,Fragrance,Gift Sets
352327,38.25,26.5,20714984236,17,0.5 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-skin-care/anti-aging/clinique/facial/sc/en_US/00564,CLINIQUE,Skincare,Eye Care
352659,99,46.5,844061013322,16,3.4 OZ,PERRY ELLIS 360 CORAL by Perry Ellis,https://www.fragrancenet.com/perry-ellis-360-coral-perfume-gift-sets/perry-ellis/fragrance/gs/en_US/24744,PERRY ELLIS 360 CORAL,Fragrance,Gift Sets
353813,99,24.5,614514177013,16,3.3 OZ,RASASI DAAREJ by Rasasi,https://www.fragrancenet.com/rasasi-daarej-perfume/rasasi/womens-fragrances/wf/en_US/40863,RASASI DAAREJ,Fragrance,Fragrances
353838,30,9,875990000954,2,3.4 OZ,BLACK IS BLACK HOT by Nuparfums,https://www.fragrancenet.com/black-is-black-hot-cologne/nuparfums/mens-fragrances/mf/en_US/35605,BLACK IS BLACK HOT,Fragrance,Fragrances
354374,99,17.5,5055116606351,10,3.4 OZ,JOJO SIWA BE YOU by JoJo Siwa,https://www.fragrancenet.com/jojo-siwa-be-you-perfume/jojo-siwa/womens-fragrances/wf/en_US/35704,JOJO SIWA BE YOU,Fragrance,Fragrances
354456,475,200.5,3473311508102,24,5 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/02172,Sisley,Skincare,Body Care
354667,52,27.5,5060389245824,5,1.02 OZ,Ren by Ren,https://www.fragrancenet.com/ren-skin-care/anti-aging/ren/facial/sc/en_US/23209,Ren,Skincare,Night Care
354681,300,198,8033488156206,2,3.4 OZ,XERJOFF ACCENTO by Xerjoff,https://www.fragrancenet.com/xerjoff-accento-fragrance/xerjoff/womens-fragrances/wf/en_US/34907,XERJOFF ACCENTO,Fragrance,Fragrances
354731,95,58,,24,3.4 OZ,BOSS BOTTLED OUD by Hugo Boss,https://www.fragrancenet.com/boss-bottled-oud-cologne/hugo-boss/mens-fragrances/mf/en_US/29438,BOSS BOTTLED OUD,Fragrance,Fragrances
354885,13.29,13.29,5060150182273,24,1.7 OZ,COLOR WOW by Color Wow,https://www.fragrancenet.com/color-wow-shampoo/color-wow/hair-care-products/hc/en_US/34028,COLOR WOW,Haircare,Styling
354974,82,29,603531788036,24,4.2 OZ,TOMMY BAHAMA MARITIME JOURNEY by Tommy Bahama,https://www.fragrancenet.com/tommy-bahama-maritime-journey-cologne/tommy-bahama/mens-fragrances/mf/en_US/35737,TOMMY BAHAMA MARITIME JOURNEY,Fragrance,Fragrances
356221,73,31.49,74469522359,8,33.8 OZ,BAIN DE TERRE by Bain de Terre,https://www.fragrancenet.com/bain-de-terre-shampoo/bain-de-terre/hair-care-products/hc/en_US/17611,BAIN DE TERRE,Haircare,Gift Sets
356285,55,30.5,5050456005437,3,3.4 OZ,CERRUTI 1881 RIVIERA by Nino Cerruti,https://www.fragrancenet.com/cerruti-1881-riviera-cologne/nino-cerruti/mens-fragrances/mf/en_US/35932,CERRUTI 1881 RIVIERA,Fragrance,Fragrances
356353,99,55.5,3700796901006,3,3.4 OZ,GURU ECSTASY by Guru,https://www.fragrancenet.com/guru-ecstasy-fragrance/guru/womens-fragrances/wf/en_US/35965,GURU ECSTASY,Fragrance,Fragrances
357021,135,72,362032077833,24,1 OZ,Obagi by Obagi,https://www.fragrancenet.com/obagi-skin-care/anti-aging/obagi/facial/sc/en_US/23243,Obagi,Skincare,Day Care
357264,19.49,17.49,676280033306,2,17 OZ,HEMPZ by Hempz,https://www.fragrancenet.com/hempz-skin-care/anti-aging/hempz/facial/sc/en_US/20326,HEMPZ,Skincare,Body Care
357407,95,71,8052086377974,21,3.4 OZ,FERRAGAMO by Salvatore Ferragamo,https://www.fragrancenet.com/ferragamo-cologne/salvatore-ferragamo/mens-fragrances/mf/en_US/36072,FERRAGAMO,Fragrance,Fragrances
357582,105,70,729238152908,14,5.7 OZ,Cle De Peau by CLE DE PEAU,https://www.fragrancenet.com/cle-de-peau-skin-care/anti-aging/cle-de-peau/facial/sc/en_US/04532,Cle De Peau,Skincare,Day Care
357850,99,12.5,752084305938,6,3.4 OZ,TERRITOIRE PLATINUM by YZY PERFUME,https://www.fragrancenet.com/territoire-platinum-cologne/yzy-perfume/mens-fragrances/mf/en_US/36176,TERRITOIRE PLATINUM,Fragrance,Fragrances
358182,84,78.5,3614272688346,6,1.69 OZ,Biotherm by BIOTHERM,https://www.fragrancenet.com/biotherm-skin-care/anti-aging/biotherm/facial/sc/en_US/00303,Biotherm,Skincare,Day Care
358425,114,51.5,3346131797097,16,1.7 OZ,L'OMBRE DES MERVEILLES by Hermes,https://www.fragrancenet.com/l%27ombre-des-merveilles-perfume/hermes/womens-fragrances/wf/en_US/36253,L'OMBRE DES MERVEILLES,Fragrance,Fragrances
358625,7.25,7.25,71249341308,24,8.5 OZ,L'OREAL by L'Oreal,https://www.fragrancenet.com/l%27oreal-shampoo/l%27oreal/hair-care-products/hc/en_US/18246,L'OREAL,Haircare,Shampoo
358893,80,39.5,886266331139,5,1.7 OZ,FLORIS JF by Floris,https://www.fragrancenet.com/floris-jf-cologne/floris/mens-fragrances/mf/en_US/22823,FLORIS JF,Fragrance,Fragrances
359029,9.5,9.5,819029019456,6,8 OZ,AEROPOSTALE BLUSHING by Aeropostale,https://www.fragrancenet.com/aeropostale-blushing-perfume/aeropostale/womens-fragrances/wf/en_US/36376,AEROPOSTALE BLUSHING,Fragrance,Bath & Body
359068,99,51,3595471082022,17,3.4 OZ,MERCEDES-BENZ SELECT NIGHT by Mercedes-Benz,https://www.fragrancenet.com/mercedes-benz-select-night-cologne/mercedes-benz/mens-fragrances/mf/en_US/36037,MERCEDES-BENZ SELECT NIGHT,Fragrance,Fragrances
359386,35,21,85805220778,24,3.4 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-skin-care/anti-aging/elizabeth-arden/facial/sc/en_US/00826,ELIZABETH ARDEN,Skincare,Night Care
359765,26.5,17.5,5038580003758,24,14.5 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
359815,99,45.5,3253581662038,9,2.5 OZ,L'OCCITANE CAP CEDRAT by L'Occitane,https://www.fragrancenet.com/l%27occitane-cap-cedrat-cologne/l%27occitane/mens-fragrances/mf/en_US/47508,L'OCCITANE CAP CEDRAT,Fragrance,Fragrances
359854,26.5,17.5,5038580000825,24,14.5 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
360097,90,51,3386460095495,24,3.4 OZ,COACH POPPY by Coach,https://www.fragrancenet.com/coach-poppy-perfume/coach/womens-fragrances/wf/en_US/21955,COACH POPPY,Fragrance,Fragrances
360458,26,16.79,625336002452,13,2.5 OZ,AG HAIR CARE by AG Hair Care,https://www.fragrancenet.com/ag-hair-care-shampoo/ag-hair-care/hair-care-products/hc/en_US/33010,AG HAIR CARE,Haircare,Conditioner
361658,225,110.5,6300020157727,5,3.3 OZ,ATTAR AZORA by Attar,https://www.fragrancenet.com/attar-azora-fragrance/attar/womens-fragrances/wf/en_US/36537,ATTAR AZORA,Fragrance,Fragrances
361862,21.95,11.89,646630019243,24,2.5 OZ,SEXY HAIR by Sexy Hair Concepts,https://www.fragrancenet.com/sexy-hair-shampoo/sexy-hair-concepts/hair-care-products/hc/en_US/10095,SEXY HAIR,Haircare,Styling
362680,68,48.5,3473311879066,12,0.19 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Blush & Cheek
362823,20,12.5,3380810258288,23,0.1 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-skin-care/anti-aging/clarins/facial/sc/en_US/00556,Clarins,Skincare,Day Care
364109,22,15.39,70018857507,24,4.22 OZ,NIOXIN by Nioxin,https://www.fragrancenet.com/nioxin-shampoo/nioxin/hair-care-products/hc/en_US/06883,NIOXIN,Haircare,Shampoo
364645,99,82.5,3660732601431,24,4.2 OZ,POLO BLACK by Ralph Lauren,https://www.fragrancenet.com/polo-black-cologne-gift-sets/ralph-lauren/fragrance/gs/en_US/06320,POLO BLACK,Fragrance,Gift Sets
364802,35,13.99,9349769005958,24,7.5 OZ,EVO by EVO,https://www.fragrancenet.com/evo-shampoo/evo/hair-care-products/hc/en_US/36761,EVO,Haircare,Styling
364895,45,15,6293708011490,22,3.4 OZ,AJMAL CHIVALRY by Ajmal,https://www.fragrancenet.com/ajmal-chivalry-cologne/ajmal/mens-fragrances/mf/en_US/36794,AJMAL CHIVALRY,Fragrance,Fragrances
365113,270,218.5,8681008055074,3,3.4 OZ,NISHANE ANI by Nishane,https://www.fragrancenet.com/nishane-ani-fragrance/nishane/womens-fragrances/wf/en_US/35079,NISHANE ANI,Fragrance,Fragrances
366542,32,4.25,647393362201,2,3.4 OZ,GLEE PREPPY CHIC by Glee,https://www.fragrancenet.com/glee-preppy-chic-perfume/glee/womens-fragrances/wf/en_US/36952,GLEE PREPPY CHIC,Fragrance,Fragrances
367703,260,240.5,8411061946374,1,3.4 OZ,CAROLINA HERRERA SANDAL RUBY by Carolina Herrera,https://www.fragrancenet.com/carolina-herrera-sandal-ruby-fragrance/carolina-herrera/womens-fragrances/wf/en_US/37035,CAROLINA HERRERA SANDAL RUBY,Fragrance,Fragrances
367717,88,52,3349668570522,7,2 OZ,PACO RABANNE DANGEROUS ME by Paco Rabanne,https://www.fragrancenet.com/paco-rabanne-dangerous-me-fragrance/paco-rabanne/womens-fragrances/wf/en_US/37043,PACO RABANNE DANGEROUS ME,Fragrance,Fragrances
368228,240,166.5,8051277318710,7,2.5 OZ,THE HOUSE OF OUD KEEP GLAZED by The House of Oud,https://www.fragrancenet.com/the-house-of-oud-keep-glazed-fragrance/the-house-of-oud/womens-fragrances/wf/en_US/37144,THE HOUSE OF OUD KEEP GLAZED,Fragrance,Fragrances
368946,20,13.99,181044000277,3,8 OZ,BILLY JEALOUSY by Billy Jealousy,https://www.fragrancenet.com/billy-jealousy-skin-care/anti-aging/billy-jealousy/facial/sc/en_US/37288,BILLY JEALOUSY,Skincare,Cleanser
369232,20,9.5,3614272044418,24,0.17 OZ,PROENZA ARIZONA by Proenza Schouler,https://www.fragrancenet.com/proenza-arizona-perfume/proenza-schouler/womens-fragrances/wf/en_US/37313,PROENZA ARIZONA,Fragrance,Fragrances
369389,99,19,619828127952,1,0.5 OZ,OPI by OPI,https://www.fragrancenet.com/opi-Makeup/opi/Cosmetics/cos/en_US/20348,OPI,Makeup,Accessories
369657,5,2.5,3614227762848,7,1 OZ,Philosophy by Philosophy,https://www.fragrancenet.com/philosophy-skin-care/anti-aging/philosophy/facial/sc/en_US/08208,Philosophy,Skincare,Body Care
369764,165,107,3614273073899,24,3.4 OZ,VALENTINO VOCE VIVA by Valentino,https://www.fragrancenet.com/valentino-voce-viva-perfume/valentino/womens-fragrances/wf/en_US/37714,VALENTINO VOCE VIVA,Fragrance,Fragrances
369857,220,159.5,8033488155124,9,1.7 OZ,XERJOFF JOIN THE CLUB MORE THAN WORDS by Xerjoff,https://www.fragrancenet.com/xerjoff-join-the-club-more-than-words-fragrance/xerjoff/womens-fragrances/wf/en_US/36470,XERJOFF JOIN THE CLUB MORE THAN WORDS,Fragrance,Fragrances
371261,99,2.5,3423471300542,24,0.002 OZ,DOLCE SHINE by Dolce & Gabbana,https://www.fragrancenet.com/dolce-shine-perfume/dolce-%26-gabbana/womens-fragrances/wf/en_US/35978,DOLCE SHINE,Fragrance,Fragrances
371572,40,21.5,648389716381,3,4 OZ,DEMETER AMBER by Demeter,https://www.fragrancenet.com/demeter-amber-fragrance/demeter/womens-fragrances/wf/en_US/37920,DEMETER AMBER,Fragrance,Fragrances
372597,138,107,8011003861910,24,6.7 OZ,VERSACE EROS by Gianni Versace,https://www.fragrancenet.com/versace-eros-cologne/gianni-versace/mens-fragrances/mf/en_US/23846,VERSACE EROS,Fragrance,Fragrances
372797,65,53.89,840216930353,13,24 OZ,LIVING PROOF by Living Proof,https://www.fragrancenet.com/living-proof-shampoo/living-proof/hair-care-products/hc/en_US/21833,LIVING PROOF,Haircare,Conditioner
373494,90,68.5,3614272907652,14,1 OZ,ARMANI MY WAY by Giorgio Armani,https://www.fragrancenet.com/armani-my-way-perfume/giorgio-armani/womens-fragrances/wf/en_US/37462,ARMANI MY WAY,Fragrance,Fragrances
373644,39,28.5,773602289462,12,0.52 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Powder
373783,9,6.99,74469513210,24,1.7 OZ,JOICO by Joico,https://www.fragrancenet.com/joico-shampoo/joico/hair-care-products/hc/en_US/02976,JOICO,Haircare,Conditioner
375780,99,59.5,3137370351061,9,2.7 OZ,NINA ROUGE by Nina Ricci,https://www.fragrancenet.com/nina-rouge-perfume-gift-sets/nina-ricci/fragrance/gs/en_US/36401,NINA ROUGE,Fragrance,Gift Sets
375923,110,110,8028713280214,5,3.4 OZ,ACQUA DI PARMA COLONIA FUTURA by Acqua di Parma,https://www.fragrancenet.com/acqua-di-parma-colonia-futura-perfume-gift-sets/acqua-di-parma/fragrance/gs/en_US/39285,ACQUA DI PARMA COLONIA FUTURA,Fragrance,Gift Sets
375984,99,30.5,6295124026270,24,2.5 OZ,SHAGHAF OUD ABYAD by Swiss Arabian Perfumes,https://www.fragrancenet.com/shaghaf-oud-abyad-fragrance/swiss-arabian-perfumes/womens-fragrances/wf/en_US/38241,SHAGHAF OUD ABYAD,Fragrance,Fragrances
376566,24,9.25,608940581698,24,6 OZ,VINCE CAMUTO TERRA by Vince Camuto,https://www.fragrancenet.com/vince-camuto-terra-cologne/vince-camuto/mens-fragrances/mf/en_US/29661,VINCE CAMUTO TERRA,Fragrance,Bath & Body
377727,180,89.5,3760170200217,9,3.4 OZ,FRAPIN ISLE OF MAN by Frapin,https://www.fragrancenet.com/frapin-isle-of-man-cologne/frapin/mens-fragrances/mf/en_US/38459,FRAPIN ISLE OF MAN,Fragrance,Fragrances
377931,180,98,3760265193639,24,4 OZ,MANCERA VETIVER SENSUEL by Mancera,https://www.fragrancenet.com/mancera-vetiver-sensuel-fragrance/mancera/womens-fragrances/wf/en_US/38473,MANCERA VETIVER SENSUEL,Fragrance,Fragrances
378038,20,14.5,3380810437843,24,6.8 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-skin-care/anti-aging/clarins/facial/sc/en_US/00556,Clarins,Skincare,Cleanser
378213,134,112.5,3614273067768,24,3 OZ,SPICEBOMB NIGHT VISION by Viktor & Rolf,https://www.fragrancenet.com/spicebomb-night-vision-cologne/viktor-%26-rolf/mens-fragrances/mf/en_US/34103,SPICEBOMB NIGHT VISION,Fragrance,Fragrances
